StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Age_Group,Timer_1_Vignette_First_Click,Timer_1_Vignette_Last_Click,Timer_1_Vignette_Page_Submit,Timer_1_Vignette_Click_Count,AC1,Ch_LoEf_1,Ch_LoEf_2,Ch_LoEf_3,Ch_LoEf_4,Ch_LoEf_5,Ch_LoEf_6,Ch_LoEf_7,Ch_LoEf_8,Ch_LoEf_9,Ch_LoEf_10,Ch_LoEf_11,Ch_LoEf_12,Ch_LoEf_13,Ch_LoEf_14,Ch_LoEf_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,Ef_LoEf,Ef_HiEf,Qu_LoEf,Qu_HiEf,Dif_LoEf,Dif_HiEf,Val_LoEf,Val_HiEf,AC2,Sal_LoEf_1,Sal_HiEf_1,FW1,FW2,FW3,FW4,FW5,FW6,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-03-08 11:35:58,2024-03-08 11:35:58,2,,100,0,1,2024-03-08 11:35:58,R_24tZUkMekji2Et0,,,,,,,test,,1,1,3.17,4.32,9.33,5,3,5,2,4,2,3,2,1,7,6,4,1,6,6,5,4,3,6,7,6,3,7,5,7,2,3,6,1,7,3,7,5,2,7,6,7,7,6,6,5,9,9,3,1,1,7,1,1,100,4,,TEXT,TEXT,1,5,4,Fusce? Phasellus nonummy pellentesque. Sit proin euismod. Laoreet sapien augue mi dolorem et per sit.,215
2024-03-08 11:35:58,2024-03-08 11:35:58,2,,100,0,1,2024-03-08 11:35:59,R_aaxKjuBDe3qT5UG,,,,,,,test,,1,2,9.86,9.86,9.97,41,4,3,6,6,7,4,2,5,3,1,6,4,7,4,4,5,2,4,3,3,5,2,6,2,7,6,7,6,2,2,1,5,4,7,1,3,6,2,5,4,10,18,5,3,6,3,3,4,85,4,,TEXT,TEXT,3,3,2,In ipsum sem imperdiet sem atque eros orci commodo curabitur purus suscipit amet luctus.,205
2024-03-08 11:35:59,2024-03-08 11:35:59,2,,100,0,1,2024-03-08 11:35:59,R_9GoFKhgWq9lvNZk,,,,,,,test,,1,3,2.75,4.22,9.25,15,2,1,2,2,1,6,2,1,2,6,1,7,3,2,6,2,3,1,6,3,2,7,1,7,1,6,6,6,4,2,3,7,6,3,5,2,1,4,6,1,7,13,3,6,3,4,6,2,102,1,,TEXT,TEXT,1,4,10,"Dignissim risus, pellentesque suspendisse ab dui pellentesque iaculis non magna. Arcu nunc.",183
2024-03-08 11:35:59,2024-03-08 11:35:59,2,,100,0,1,2024-03-08 11:35:59,R_0PaoAM80foDB1X0,,,,,,,test,,1,1,9.4,9.45,9.82,32,1,7,3,7,7,2,6,3,1,5,6,4,6,6,3,2,1,7,6,6,6,5,3,7,6,4,7,5,3,3,1,6,7,5,1,5,2,4,4,5,14,18,7,1,5,3,6,1,75,3,Pellentesque! Fringilla iaculis montes atque tempus sapien donec. Vehicula justo cursus! Tempor consectetuer fringilla.,TEXT,TEXT,1,8,9,Erat sodales ligula elit bibendum posuere elementum diam quis. Cursus pede. Purus euismod.,224
2024-03-08 11:35:59,2024-03-08 11:35:59,2,,100,0,1,2024-03-08 11:35:59,R_5sy2KIH3rKrAxw2,,,,,,,test,,1,4,4.31,5.2,8.25,24,1,2,1,7,7,3,1,6,6,6,1,3,2,7,3,1,2,3,4,2,2,3,1,5,5,5,4,4,4,7,2,5,2,5,4,3,5,1,7,7,10,6,6,1,4,4,7,6,53,3,Iaculis felis sagittis. Felis non! Cursus potenti luctus? Dolorem lectus eu scelerisque laoreet.,TEXT,TEXT,2,3,10,"Luctus natoque mattis sagittis, arcu dignissim? Metus, diam dolorem ipsum.",200
2024-03-08 11:35:59,2024-03-08 11:36:00,2,,100,1,1,2024-03-08 11:36:00,R_3Ux3B2bzyjvwIS2,,,,,,,test,,1,4,1.19,2.79,1.72,46,6,7,4,3,4,7,7,1,4,3,5,7,2,4,3,3,3,4,5,5,5,7,1,7,5,7,7,6,3,7,4,6,6,5,3,5,3,7,7,6,9,14,3,1,2,2,5,5,67,1,,TEXT,TEXT,4,4,6,Scelerisque? Luctus aliquam ipsum tempus. Ab fusce aenean nullam dapibus eros primis.,232
2024-03-08 11:36:00,2024-03-08 11:36:00,2,,100,0,1,2024-03-08 11:36:00,R_3UG6F5N19Vxapn0,,,,,,,test,,1,3,3.6,4.18,8.24,25,3,7,6,5,4,4,4,3,2,5,7,3,4,7,1,5,7,4,7,2,4,6,2,7,1,6,2,5,6,2,4,1,7,4,5,5,3,6,7,4,17,10,2,5,6,2,2,2,30,4,,TEXT,TEXT,2,2,4,Dictumst augue facilisis nullam lorem ridiculus accumsan orci etiam faucibus sapien quam! Felis.,212
2024-03-08 11:36:00,2024-03-08 11:36:00,2,,100,0,1,2024-03-08 11:36:00,R_3QtDfi1qfdqu85M,,,,,,,test,,1,4,8.94,9.8,9.54,40,3,1,7,1,6,1,6,1,3,7,6,7,1,2,1,3,1,3,2,6,5,5,7,1,5,7,6,2,2,3,4,4,7,4,6,1,5,7,2,5,17,17,3,4,5,5,6,1,81,3,Felis rutrum turpis. Interdum. Nullam fermentum? Gravida integer. Metus! Luctus pretium.,TEXT,TEXT,1,4,6,Porta dictumst vivamus phasellus quis praesent eget leo orci dictumst ipsum facilisi dui.,199
2024-03-08 11:36:00,2024-03-08 11:36:00,2,,100,0,1,2024-03-08 11:36:00,R_bklUStNqRoIHYIm,,,,,,,test,,1,4,8.78,9.45,9.47,32,7,6,6,7,2,1,1,7,5,2,7,3,7,2,5,5,7,7,5,6,7,3,4,5,4,2,6,7,2,2,6,2,2,6,2,5,5,7,7,7,14,15,3,5,3,3,2,7,28,3,"Amet. Enim, pede proin. Tempora per in quis massa magna.",TEXT,TEXT,2,8,5,Etiam malesuada arcu in? Accusamus suscipit sodales non blandit ipsum faucibus. Sem turpis.,235
2024-03-08 11:36:01,2024-03-08 11:36:01,2,,100,0,1,2024-03-08 11:36:01,R_9NY9APuxmmnZ8Ts,,,,,,,test,,1,1,6.18,7.53,7.15,26,7,7,6,7,1,7,5,5,3,4,3,4,4,4,1,7,5,5,1,3,4,3,2,2,7,5,2,7,7,4,3,3,1,5,2,1,1,7,2,3,8,16,1,7,1,1,3,1,117,2,,TEXT,TEXT,4,2,1,Ante pharetra augue facilisis eleifend posuere dignissim ultrices at primis euismod temporibus potenti atque lorem.,185
2024-03-08 11:36:01,2024-03-08 11:36:01,2,,100,0,1,2024-03-08 11:36:01,R_87cq85piTH1MmcC,,,,,,,test,,1,1,6.98,7.6,8.44,42,6,1,7,4,7,6,6,1,2,2,7,7,6,1,2,6,4,1,4,7,4,3,2,3,6,5,3,3,2,6,4,5,5,6,1,3,4,6,2,4,15,17,1,1,5,6,4,3,74,1,,TEXT,TEXT,2,8,6,Egestas. Tempor facilisis! Imperdiet vestibulum metus aliquam dolor nec fringilla rhoncus. Platea vitae! Leo.,203
2024-03-08 11:36:01,2024-03-08 11:36:01,2,,100,0,1,2024-03-08 11:36:01,R_37pdAtM2FMByxX8,,,,,,,test,,1,1,3.24,7.08,6.22,38,3,2,1,3,4,7,2,6,3,5,5,2,3,7,3,7,4,3,7,4,3,2,6,2,6,2,4,3,1,6,7,7,6,4,6,3,7,4,7,3,8,9,7,2,6,5,7,2,118,3,Massa placerat temporibus primis non rhoncus imperdiet pellentesque vestibulum aenean atque id! Vitae.,TEXT,TEXT,3,7,10,"Vitae posuere, nec id proin ante. Eget duis, vivamus! Mattis bibendum metus.",224
2024-03-08 11:36:01,2024-03-08 11:36:02,2,,100,1,1,2024-03-08 11:36:02,R_1MnMZThVs3yOIoC,,,,,,,test,,1,4,2.21,8.17,9.46,14,5,5,2,2,7,1,3,5,3,4,4,3,6,3,5,5,5,3,5,3,5,4,7,2,5,1,2,3,1,2,2,1,5,1,3,2,5,1,2,2,11,10,6,4,6,7,7,3,54,2,,TEXT,TEXT,2,4,8,Porttitor arcu gravida ridiculus facilisis dapibus neque elementum. Ante atque.,189
2024-03-08 11:36:02,2024-03-08 11:36:02,2,,100,0,1,2024-03-08 11:36:02,R_9TDbAyXJiYTjFT8,,,,,,,test,,1,1,9.22,9.54,9.38,29,7,2,3,1,5,1,3,6,6,6,1,2,6,3,1,7,7,5,4,5,7,4,7,3,3,2,6,2,7,2,5,5,2,5,3,2,1,7,6,2,16,10,4,2,2,7,7,2,52,2,,TEXT,TEXT,2,2,10,Ipsum a dolorem dui? Egestas sollicitudin lacus tincidunt pretium ultricies. Gravida.,204
2024-03-08 11:36:02,2024-03-08 11:36:02,2,,100,0,1,2024-03-08 11:36:02,R_2f2gs4Txu2LKrvE,,,,,,,test,,1,3,7.2,8.81,8.66,19,5,7,5,3,7,3,2,1,2,5,2,7,3,6,2,7,1,6,4,3,5,1,5,3,6,7,4,3,4,1,7,5,7,5,1,6,5,1,6,4,12,7,7,1,2,6,3,1,108,2,,TEXT,TEXT,4,3,8,Luctus. Eu quam proin vel. Tortor elit suspendisse aenean wisi vulputate amet. Sollicitudin duis.,208
2024-03-08 11:36:02,2024-03-08 11:36:02,2,,100,0,1,2024-03-08 11:36:03,R_0iIPeQ0C5wNWPt4,,,,,,,test,,1,1,9.45,9.9,9.67,46,7,4,3,6,7,7,3,2,7,7,1,5,7,3,1,4,4,1,1,4,5,2,4,1,4,3,2,1,2,7,7,5,2,3,7,4,1,6,4,2,17,12,2,2,7,1,5,5,113,4,,TEXT,TEXT,2,1,6,"Auctor accusamus etiam rhoncus bibendum ligula elementum dignissim enim nullam fermentum, vitae auctor venenatis euismod.",193
2024-03-08 11:36:03,2024-03-08 11:36:03,2,,100,0,1,2024-03-08 11:36:03,R_87By1ingL4mZTfw,,,,,,,test,,1,3,5.63,8.81,9.13,45,6,6,4,6,4,7,6,5,2,2,4,7,3,6,4,4,4,6,7,2,5,2,7,7,6,1,3,1,1,7,3,3,1,2,3,3,7,3,7,3,18,8,7,7,5,5,6,6,110,4,,TEXT,TEXT,1,9,4,Pede risus sit. Tempus sollicitudin aliquet per? Culpa! Elementum pretium orci mauris sem. Vestibulum justo.,228
2024-03-08 11:36:03,2024-03-08 11:36:03,2,,100,0,1,2024-03-08 11:36:03,R_4I6G2k9mjcHb2fk,,,,,,,test,,1,2,5.24,6.19,8.74,42,2,3,6,1,7,2,6,3,7,6,5,6,3,5,5,7,3,3,4,2,5,1,4,6,3,4,2,1,1,1,5,7,3,5,7,5,3,2,4,7,11,17,4,3,2,5,4,5,88,4,,TEXT,TEXT,3,3,5,Non fringilla tortor id ante cursus purus odio! Diam sagittis tempor sagittis lorem tempus.,203
2024-03-08 11:36:03,2024-03-08 11:36:03,2,,100,0,1,2024-03-08 11:36:03,R_9slnuEuJbXvPxYi,,,,,,,test,,1,3,7.64,7.86,9.54,33,4,1,2,7,5,7,2,3,1,5,2,5,4,6,4,4,2,3,6,2,6,6,2,4,5,7,2,2,4,7,5,2,5,1,1,1,4,7,7,6,6,10,5,6,7,7,4,4,31,4,,TEXT,TEXT,3,9,1,Neque nunc. Ridiculus ut est sagittis accumsan a vehicula laoreet tortor.,213
2024-03-08 11:36:04,2024-03-08 11:36:04,2,,100,0,1,2024-03-08 11:36:04,R_eVFjVNp0IbGUHtA,,,,,,,test,,1,2,9.36,9.64,9.59,45,1,2,3,4,4,4,5,4,7,7,6,7,1,6,6,7,5,7,4,5,2,6,2,1,7,2,2,2,6,5,1,2,7,1,2,6,2,1,7,5,10,17,5,3,4,7,7,5,34,1,,TEXT,TEXT,2,9,8,"Temporibus, molestie donec mauris ab fringilla! Eros at. Ipsum! Integer. Consequat nunc velit.",218
2024-03-08 11:36:04,2024-03-08 11:36:04,2,,100,0,1,2024-03-08 11:36:04,R_eVsvwkk2vJqj50q,,,,,,,test,,1,3,2.91,7.97,8.86,43,7,6,5,4,5,1,5,7,3,6,7,3,1,5,1,7,5,5,7,3,1,1,1,3,2,1,1,3,1,2,3,3,4,2,3,7,7,6,5,7,12,6,4,4,1,3,1,2,72,1,,TEXT,TEXT,2,7,6,Lorem rutrum consectetuer justo? Elit ac. Iaculis suscipit praesent blandit tempor.,191
2024-03-08 11:36:04,2024-03-08 11:36:04,2,,100,0,1,2024-03-08 11:36:04,R_3f4Axx29VX4N4Wy,,,,,,,test,,1,3,0.27,6.07,1.77,50,4,5,6,6,2,6,2,7,1,1,6,2,4,3,6,4,7,1,6,5,2,2,4,2,2,1,5,5,7,1,7,5,2,2,4,1,4,2,2,6,14,16,1,6,1,1,1,6,60,1,,TEXT,TEXT,3,2,7,"Sit accumsan neque sem sagittis eget, justo sem erat tempora.",183
2024-03-08 11:36:04,2024-03-08 11:36:04,2,,100,0,1,2024-03-08 11:36:04,R_cZp71SNyH9BtowK,,,,,,,test,,1,2,3.05,9.82,7.68,50,7,7,2,5,7,6,6,2,7,1,6,6,3,5,4,2,3,5,4,7,4,4,7,7,3,2,1,4,4,6,2,7,3,5,4,1,4,5,7,5,9,9,7,1,3,1,6,4,37,3,"Metus! Facilisi urna consequat vestibulum laoreet, neque? Sodales blandit! Ut in scelerisque.",TEXT,TEXT,3,4,8,Magna vel wisi platea cursus. Duis. Purus eget tortor! Accusamus.,223
2024-03-08 11:36:05,2024-03-08 11:36:05,2,,100,0,1,2024-03-08 11:36:05,R_9N5UZdigSrXNhwa,,,,,,,test,,1,3,6.24,7.39,7.21,6,2,7,1,2,4,5,3,7,4,7,7,1,3,7,5,1,7,5,4,5,6,4,4,2,5,6,5,1,3,3,6,5,5,5,5,1,3,5,3,2,8,15,1,5,6,7,2,7,94,3,Lectus vivamus? Natoque. Per aliquam ultrices! Nullam tempus leo a! Ligula. Fringilla.,TEXT,TEXT,2,6,3,Ultrices lorem aliquet turpis maecenas dictumst. Dolor est leo montes phasellus.,212
2024-03-08 11:36:05,2024-03-08 11:36:05,2,,100,0,1,2024-03-08 11:36:05,R_5i5tqinv83M0KuW,,,,,,,test,,1,1,3.69,7.43,7.25,3,2,2,7,6,7,2,7,6,6,1,7,1,6,6,5,5,6,1,6,2,3,7,2,7,1,7,1,1,4,6,3,6,5,4,6,4,6,4,1,2,13,13,6,7,7,3,6,1,31,2,,TEXT,TEXT,1,9,10,Elementum primis fringilla nullam ipsum lacus facilisis ac gravida proin tortor mattis.,225
2024-03-08 11:36:05,2024-03-08 11:36:05,2,,100,0,1,2024-03-08 11:36:05,R_4O8BGMDNzryC2TI,,,,,,,test,,1,4,6.76,6.81,7.1,31,3,7,2,7,1,5,1,5,3,6,4,4,1,1,4,3,2,1,4,3,6,5,6,3,4,6,7,7,4,6,5,4,2,1,5,5,3,4,2,4,18,18,4,1,2,2,4,7,79,4,,TEXT,TEXT,3,1,10,Sollicitudin egestas risus quam ut tempor neque consequat donec nunc porttitor.,199
2024-03-08 11:36:05,2024-03-08 11:36:05,2,,100,0,1,2024-03-08 11:36:06,R_eUHcrGlMJER4l2m,,,,,,,test,,1,4,5.97,6.86,9.91,42,4,7,5,3,4,5,7,1,2,7,7,5,6,1,2,5,7,2,2,7,1,3,7,5,4,6,2,1,5,6,3,5,2,3,2,2,7,1,7,1,18,7,4,5,7,7,2,5,102,4,,TEXT,TEXT,1,5,3,"Vel? Luctus tortor amet eros quis, fringilla, tortor turpis dapibus tempus porttitor? Massa.",210
2024-03-08 11:36:06,2024-03-08 11:36:06,2,,100,0,1,2024-03-08 11:36:06,R_0uIG7A1fEjHmGHA,,,,,,,test,,1,3,1.7,4.98,2.02,26,5,5,7,1,4,3,4,2,7,1,5,1,6,5,2,1,4,7,1,7,6,2,6,2,5,6,2,2,7,6,7,3,4,6,5,1,6,3,7,7,12,8,4,5,6,2,4,3,92,4,,TEXT,TEXT,3,4,7,"Nibh. Eu pellentesque! Luctus dictumst, felis turpis platea. Pellentesque nibh nonummy massa odio.",217
2024-03-08 11:36:06,2024-03-08 11:36:06,2,,100,0,1,2024-03-08 11:36:06,R_3FdgTMlGofHzLVk,,,,,,,test,,1,3,6,8.44,6.67,41,6,4,2,7,1,2,3,2,1,4,5,2,4,6,1,6,7,5,7,3,2,2,4,7,7,5,5,6,6,2,5,6,5,7,3,1,1,6,1,2,13,11,2,4,5,6,2,3,25,1,,TEXT,TEXT,4,3,10,Viverra et? Augue nunc duis euismod dolorem sodales ac vivamus? Facilisi ut non.,205
2024-03-08 11:36:06,2024-03-08 11:36:06,2,,100,0,1,2024-03-08 11:36:06,R_d6J73Cq3CTamiZU,,,,,,,test,,1,4,3.73,9.19,4.66,14,5,7,1,5,2,4,1,2,6,2,2,1,2,5,2,3,6,1,5,2,1,7,3,5,4,2,1,7,3,1,7,5,6,7,7,3,6,5,6,3,15,16,7,7,4,3,3,2,29,1,,TEXT,TEXT,1,7,6,"Nullam? Nibh cursus duis neque, luctus commodo vitae. Iaculis scelerisque.",199
2024-03-08 11:36:07,2024-03-08 11:36:07,2,,100,0,1,2024-03-08 11:36:07,R_40179xJ9JVImP7E,,,,,,,test,,1,4,2.74,9.23,3.85,32,6,5,1,4,7,3,6,3,4,7,3,7,5,4,3,6,3,5,1,7,4,3,4,5,3,3,6,3,1,3,1,2,2,5,1,1,3,3,3,6,9,15,2,7,3,1,7,2,85,2,,TEXT,TEXT,1,4,2,"Wisi, eros. Aliquam nonummy sapien ante! Dolor natoque lectus leo natoque.",188
2024-03-08 11:36:07,2024-03-08 11:36:07,2,,100,0,1,2024-03-08 11:36:07,R_9udm5Cac4U9zp1Y,,,,,,,test,,1,1,7.74,8.82,7.95,27,2,5,6,1,5,3,5,3,4,4,4,3,2,7,4,1,3,6,6,2,4,3,7,4,2,4,5,6,3,2,6,6,3,2,3,6,4,6,2,3,7,13,2,1,6,6,6,6,29,4,,TEXT,TEXT,2,2,3,"Integer non donec! Posuere? Facilisis blandit? Montes porttitor mauris, donec. Dictumst ut.",197
2024-03-08 11:36:07,2024-03-08 11:36:07,2,,100,0,1,2024-03-08 11:36:07,R_5sARbrlZGqSoCma,,,,,,,test,,1,4,1.34,9.92,1.91,14,1,1,5,5,1,3,5,3,5,2,3,6,3,7,2,4,6,5,5,6,1,1,5,3,4,1,2,2,3,6,1,4,7,4,7,1,7,3,5,4,13,17,7,6,5,7,6,5,60,4,,TEXT,TEXT,3,8,6,"Ultricies egestas. Culpa, consequat urna molestie! Sapien quam accumsan eleifend curabitur. Duis arcu sapien.",211
2024-03-08 11:36:07,2024-03-08 11:36:07,2,,100,0,1,2024-03-08 11:36:08,R_9sqdhTFwZMJQ97g,,,,,,,test,,1,3,4.3,8.96,7.86,37,1,1,5,4,7,6,5,1,6,7,2,3,5,1,7,7,7,5,1,7,5,3,5,7,2,4,7,3,3,4,3,4,7,5,7,5,1,1,1,7,10,11,3,5,3,2,7,5,76,4,,TEXT,TEXT,4,4,9,Imperdiet justo! Consectetuer! Donec malesuada velit! Molestie curabitur volutpat sed.,222
2024-03-08 11:36:08,2024-03-08 11:36:08,2,,100,0,1,2024-03-08 11:36:08,R_7VRg3x2gaKUohLM,,,,,,,test,,1,1,8.46,8.46,9.34,18,4,2,5,7,1,6,3,5,2,6,4,5,6,6,1,3,5,2,3,7,4,1,7,5,6,4,3,4,6,1,7,1,6,6,7,5,2,3,7,6,11,17,2,7,4,3,2,6,48,1,,TEXT,TEXT,2,9,9,Tortor fusce fusce augue risus gravida mattis mi! Accumsan phasellus elementum fringilla.,221
2024-03-08 11:36:08,2024-03-08 11:36:08,2,,100,0,1,2024-03-08 11:36:08,R_1AMCSHRz62DHucu,,,,,,,test,,1,1,5.51,9.88,6.48,42,5,3,6,4,5,7,7,1,5,3,3,4,6,4,7,3,5,6,1,7,6,5,1,2,7,5,6,4,1,1,7,4,5,3,2,6,4,7,3,4,10,10,4,7,7,4,2,6,98,2,,TEXT,TEXT,3,3,6,"Purus et amet bibendum viverra urna porttitor dictumst elementum, sapien gravida accusamus.",221
2024-03-08 11:36:08,2024-03-08 11:36:08,2,,100,0,1,2024-03-08 11:36:08,R_bpgp20xNL7NqzBQ,,,,,,,test,,1,3,4.19,4.7,9.01,34,1,4,5,1,3,3,3,1,7,1,7,4,4,6,2,2,4,1,7,3,5,7,7,3,7,3,2,7,7,4,3,4,4,4,2,4,7,1,3,6,12,12,6,7,5,7,7,1,33,3,Arcu rutrum aliquet morbi metus accumsan fringilla praesent per donec suspendisse.,TEXT,TEXT,1,5,1,Tempor. Ante faucibus. Lectus tempora velit etiam. Rhoncus! Lacus faucibus velit purus.,206
2024-03-08 11:36:08,2024-03-08 11:36:08,2,,100,0,1,2024-03-08 11:36:09,R_ebxyAhuokGZs6TY,,,,,,,test,,1,1,9.26,9.46,9.71,43,5,6,5,2,5,4,1,3,6,3,3,5,4,7,3,3,2,3,1,3,7,2,5,3,3,5,5,3,7,1,5,6,4,3,2,2,1,3,7,5,14,13,1,5,2,7,3,5,66,3,Egestas! Suspendisse dolor culpa diam placerat leo sagittis magna dictumst aenean turpis duis amet. Augue.,TEXT,TEXT,4,4,10,Turpis at tortor commodo natoque id magnis magna massa eros dignissim.,199
2024-03-08 11:36:09,2024-03-08 11:36:09,2,,100,0,1,2024-03-08 11:36:09,R_bHI4I9zt1aZSq9w,,,,,,,test,,1,1,0.61,7.76,1.34,8,7,1,5,7,2,3,7,3,3,4,5,5,1,5,7,6,3,5,3,3,2,5,1,3,2,4,6,1,7,1,2,5,6,6,4,3,5,3,2,2,16,12,7,7,3,7,4,6,43,2,,TEXT,TEXT,2,5,1,"Porta suspendisse? Sodales facilisis accumsan, ultrices neque accumsan ultricies aenean convallis purus augue ante eleifend.",201
2024-03-08 11:36:09,2024-03-08 11:36:09,2,,100,0,1,2024-03-08 11:36:09,R_3l1REEMwkZC9kLI,,,,,,,test,,1,2,6.1,8.88,7.43,7,4,6,6,4,1,4,7,6,2,1,6,4,5,5,4,6,6,2,6,1,1,5,5,4,5,1,2,7,6,5,4,2,7,4,1,1,6,2,5,7,8,9,1,1,3,5,6,4,43,1,,TEXT,TEXT,2,4,9,"Nonummy elit a etiam per vivamus. Per, dictumst etiam ipsum.",205
2024-03-08 11:36:09,2024-03-08 11:36:09,2,,100,0,1,2024-03-08 11:36:09,R_6mtFX5cUPz0bJLU,,,,,,,test,,1,3,0.42,2.2,5.59,19,7,4,2,3,6,6,3,2,6,5,4,1,6,4,2,3,2,3,3,6,7,3,5,7,7,5,2,5,7,6,6,6,7,7,5,5,6,7,5,5,13,7,6,3,1,2,5,3,80,4,,TEXT,TEXT,4,8,2,Ultrices diam. Quam. Enim sapien tempor at at ac. Posuere porttitor ut pretium.,233
2024-03-08 11:36:10,2024-03-08 11:36:10,2,,100,0,1,2024-03-08 11:36:10,R_9HQMKGYkQSehEWi,,,,,,,test,,1,1,4.74,5.37,6.64,46,6,4,3,7,3,2,2,4,3,1,4,3,3,2,2,1,1,5,4,7,3,4,5,2,5,1,3,4,3,1,5,7,7,5,3,6,4,5,3,5,11,14,3,6,1,4,6,1,75,1,,TEXT,TEXT,4,5,3,Pharetra pretium magna. Ultricies ab magnis massa euismod fringilla molestie primis.,184
2024-03-08 11:36:10,2024-03-08 11:36:10,2,,100,0,1,2024-03-08 11:36:10,R_8AhY9fdzOC1xf7w,,,,,,,test,,1,2,9.17,9.59,9.44,39,7,6,4,4,2,3,6,3,4,3,2,3,6,6,6,4,1,4,3,3,1,5,1,5,5,7,3,1,2,1,2,4,5,1,1,5,1,3,2,2,14,13,6,7,1,7,5,1,84,3,"Fusce leo ultricies molestie venenatis amet. Rutrum auctor, interdum. Primis augue leo viverra.",TEXT,TEXT,2,4,7,"In imperdiet sit temporibus? Vehicula pellentesque ligula ab cursus. Accusamus donec, tempora.",183
2024-03-08 11:36:10,2024-03-08 11:36:10,2,,100,0,1,2024-03-08 11:36:10,R_bwQHTl9rj4ozyQe,,,,,,,test,,1,4,9.71,9.89,9.82,40,2,5,7,2,6,3,3,1,5,7,2,1,3,3,1,7,4,6,4,3,7,5,6,7,5,7,2,4,4,4,7,6,1,3,7,4,5,2,7,2,9,12,7,3,3,2,3,5,59,4,,TEXT,TEXT,2,5,7,Consequat porta fermentum praesent. Neque tincidunt magna velit ab a pretium velit lacus.,216
2024-03-08 11:36:10,2024-03-08 11:36:10,2,,100,0,1,2024-03-08 11:36:11,R_5w4dSlGGHYENbsG,,,,,,,test,,1,2,3.32,8.38,3.71,46,3,7,5,3,7,4,5,7,3,3,3,7,4,2,7,7,6,5,1,4,4,2,2,5,4,2,4,4,4,2,3,4,6,6,5,1,3,7,5,7,18,16,7,2,1,7,4,2,50,2,,TEXT,TEXT,4,4,2,"Sollicitudin luctus primis! Quis arcu nullam. Eget molestie porta. Massa id convallis fermentum tempus, eget.",211
2024-03-08 11:36:11,2024-03-08 11:36:11,2,,100,0,1,2024-03-08 11:36:11,R_bm6IPWkKR4I1izs,,,,,,,test,,1,4,8.38,8.94,9.57,9,6,7,2,1,4,6,6,4,1,3,1,3,5,2,1,6,5,4,2,6,4,3,2,1,2,7,2,5,2,1,1,1,2,4,7,3,3,5,3,2,15,9,7,4,6,7,3,1,91,4,,TEXT,TEXT,1,3,7,Elementum suspendisse! Eu enim vivamus. Urna in dictumst etiam. Augue porttitor.,183
2024-03-08 11:36:11,2024-03-08 11:36:11,2,,100,0,1,2024-03-08 11:36:11,R_8qVClq6JMJvlwMe,,,,,,,test,,1,3,8.63,9.15,9.42,9,1,4,4,3,3,7,7,1,4,3,2,1,2,5,6,7,3,4,6,7,4,3,7,4,7,4,1,5,3,6,3,1,5,2,1,7,5,7,2,3,8,15,3,1,4,1,5,1,70,1,,TEXT,TEXT,4,1,1,"Tincidunt egestas neque. Diam scelerisque dui tempora volutpat, phasellus ullamcorper laoreet augue tempus.",186
2024-03-08 11:36:11,2024-03-08 11:36:11,2,,100,0,1,2024-03-08 11:36:11,R_8oxZJflLKZv2Kyy,,,,,,,test,,1,3,0.89,6.24,6.05,40,1,6,2,2,4,6,2,5,4,7,4,7,4,6,6,4,2,6,1,7,5,4,3,4,3,7,2,7,3,3,3,1,4,1,3,4,7,5,5,1,14,9,1,5,6,3,5,3,63,1,,TEXT,TEXT,3,4,7,Sem accusamus sodales! Natoque. Nulla egestas magna elementum ullamcorper? Sodales.,203
2024-03-08 11:36:11,2024-03-08 11:36:11,2,,100,0,1,2024-03-08 11:36:12,R_0pKbYeIq4tJkB0O,,,,,,,test,,1,3,8.97,9.75,9.53,21,7,7,5,2,5,7,3,3,2,1,1,7,6,1,3,6,1,3,4,5,6,2,4,3,3,5,5,6,4,4,1,7,5,2,2,5,4,6,5,1,10,12,5,7,7,2,7,2,85,4,,TEXT,TEXT,1,1,4,"Dictumst? Ipsum, eget vestibulum nec faucibus nibh imperdiet. Gravida pellentesque, aliquam.",203
2024-03-08 11:36:12,2024-03-08 11:36:12,2,,100,0,1,2024-03-08 11:36:12,R_3wTNmXhko27t4kC,,,,,,,test,,1,2,3.21,4.08,6.93,33,3,6,4,1,6,6,2,4,7,5,7,2,6,3,3,6,4,7,7,1,1,4,5,2,4,1,1,4,4,5,6,7,6,7,5,3,7,6,6,5,8,14,6,7,7,7,1,3,99,2,,TEXT,TEXT,2,3,2,"Elit accumsan? Ante lacus imperdiet. Quis, sollicitudin ipsum. Egestas auctor.",222
